Entity,Code,Day,p_avg_all_ages
Bulgaria,BGR,2021-09-12,46.53
Bulgaria,BGR,2021-09-19,59.5
Bulgaria,BGR,2021-09-26,53.17
Bulgaria,BGR,2021-10-03,57.5
Bulgaria,BGR,2021-10-10,57.75
Bulgaria,BGR,2021-10-17,71.3
Bulgaria,BGR,2021-10-24,86.66
Bulgaria,BGR,2021-10-31,97.3
Bulgaria,BGR,2021-11-07,99.86
Bulgaria,BGR,2021-11-14,94.47
Bulgaria,BGR,2021-11-21,87.69
Bulgaria,BGR,2021-11-28,75.6
Bulgaria,BGR,2021-12-05,66.08
Bulgaria,BGR,2021-12-12,53.54
Bulgaria,BGR,2021-12-19,42.7
Bulgaria,BGR,2021-12-26,39.29
Bulgaria,BGR,2022-01-02,30.15
Bulgaria,BGR,2022-01-09,20.64
Bulgaria,BGR,2022-01-16,20.42
Bulgaria,BGR,2022-01-23,27.5
Bulgaria,BGR,2022-01-30,36.31
Bulgaria,BGR,2022-02-06,45.2
Bulgaria,BGR,2022-02-13,54.64
Bulgaria,BGR,2022-02-20,47.35
Bulgaria,BGR,2022-02-27,29.34
Bulgaria,BGR,2022-03-06,16.34
Bulgaria,BGR,2022-03-13,13.2
Bulgaria,BGR,2022-03-20,7.71
Bulgaria,BGR,2022-03-27,12.35
Bulgaria,BGR,2022-04-03,8.03
Bulgaria,BGR,2022-04-10,4.06
Bulgaria,BGR,2022-04-17,-0.7
Bulgaria,BGR,2022-04-24,-12.69
Canada,CAN,2020-01-05,2.44
Canada,CAN,2020-01-12,1.87
Canada,CAN,2020-01-19,1.52
Canada,CAN,2020-01-26,4.54
Canada,CAN,2020-02-02,1.19
Canada,CAN,2020-02-09,2.59
Canada,CAN,2020-02-16,0
Canada,CAN,2020-02-23,-0.51
Canada,CAN,2020-03-01,2.43
Canada,CAN,2020-03-08,2.76
Canada,CAN,2020-03-15,2.81
Canada,CAN,2020-03-22,6.94
Canada,CAN,2020-03-29,8.44
Canada,CAN,2020-04-05,17.39
Canada,CAN,2020-04-12,23.02
Canada,CAN,2020-04-19,25.19
Canada,CAN,2020-04-26,32.41
Canada,CAN,2020-05-03,30.32
Canada,CAN,2020-05-10,24.88
Canada,CAN,2020-05-17,21.24
Canada,CAN,2020-05-24,17.85
Canada,CAN,2020-05-31,19.61
Canada,CAN,2020-06-07,12.7
Canada,CAN,2020-06-14,6.12
Canada,CAN,2020-06-21,8.6
Canada,CAN,2020-06-28,8.5
Canada,CAN,2020-07-05,5.1
Canada,CAN,2020-07-12,11.1
Canada,CAN,2020-07-19,10.06
Canada,CAN,2020-07-26,8.12
Canada,CAN,2020-08-02,9.19
Canada,CAN,2020-08-09,8.06
Canada,CAN,2020-08-16,11.53
Canada,CAN,2020-08-23,12.16
Canada,CAN,2020-08-30,7.09
Canada,CAN,2020-09-06,11.04
Canada,CAN,2020-09-13,7.76
Canada,CAN,2020-09-20,10.4
Canada,CAN,2020-09-27,12.81
Canada,CAN,2020-10-04,9.84
Canada,CAN,2020-10-11,11.12
Canada,CAN,2020-10-18,8.54
Canada,CAN,2020-10-25,9.15
Canada,CAN,2020-11-01,10.55
Canada,CAN,2020-11-08,17.87
Canada,CAN,2020-11-15,15.83
Canada,CAN,2020-11-22,15.04
Canada,CAN,2020-11-29,16.62
Canada,CAN,2020-12-06,19.9
Canada,CAN,2020-12-13,20.13
Canada,CAN,2020-12-20,15.63
Canada,CAN,2020-12-27,16.81
Canada,CAN,2021-01-03,18.91
Canada,CAN,2021-01-10,11.67
Canada,CAN,2021-01-17,10.66
Canada,CAN,2021-01-24,11.38
Canada,CAN,2021-01-31,12.42
Canada,CAN,2021-02-07,11.76
Canada,CAN,2021-02-14,5.81
Canada,CAN,2021-02-21,5.14
Canada,CAN,2021-02-28,2.38
Canada,CAN,2021-03-07,3.58
Canada,CAN,2021-03-14,0.62
Canada,CAN,2021-03-21,-0.54
Canada,CAN,2021-03-28,2.22
Canada,CAN,2021-04-04,2.03
Canada,CAN,2021-04-11,6.5
Canada,CAN,2021-04-18,4.92
Canada,CAN,2021-04-25,6.56
Canada,CAN,2021-05-02,11.45
Canada,CAN,2021-05-09,8.96
Canada,CAN,2021-05-16,9.49
Canada,CAN,2021-05-23,12.82
Canada,CAN,2021-05-30,4.35
Canada,CAN,2021-06-06,12.5
Canada,CAN,2021-06-13,5.6
Canada,CAN,2021-06-20,7.76
Canada,CAN,2021-06-27,6.96
Canada,CAN,2021-07-04,24.69
Canada,CAN,2021-07-11,8.66
Canada,CAN,2021-07-18,8.94
Canada,CAN,2021-07-25,11.1
Canada,CAN,2021-08-01,11.19
Canada,CAN,2021-08-08,13.99
Canada,CAN,2021-08-15,10.74
Canada,CAN,2021-08-22,15.86
Canada,CAN,2021-08-29,14.95
Canada,CAN,2021-09-05,17
Canada,CAN,2021-09-12,22.35
Canada,CAN,2021-09-19,20.52
Canada,CAN,2021-09-26,19.8
Canada,CAN,2021-10-03,18.22
Canada,CAN,2021-10-10,13.98
Canada,CAN,2021-10-17,16.02
Canada,CAN,2021-10-24,12.99
Canada,CAN,2021-10-31,10.86
Canada,CAN,2021-11-07,10.27
Canada,CAN,2021-11-14,11
Canada,CAN,2021-11-21,5.95
Canada,CAN,2021-11-28,4.16
Canada,CAN,2021-12-05,0.61
Cape Verde,CPV,2020-01-31,1.05
Cape Verde,CPV,2020-02-29,3.39
Cape Verde,CPV,2020-03-31,-15.13
Cape Verde,CPV,2020-04-30,6.05
Cape Verde,CPV,2020-05-31,1.88
Cape Verde,CPV,2020-06-30,24.37
Cape Verde,CPV,2020-07-31,5.09
Cape Verde,CPV,2020-08-31,6.32
Cape Verde,CPV,2020-09-30,24.67
Cape Verde,CPV,2020-10-31,27.72
Cape Verde,CPV,2020-11-30,20.66
Cape Verde,CPV,2020-12-31,17.17
Chile,CHL,2020-01-05,9.11
Chile,CHL,2020-01-12,11.35
Chile,CHL,2020-01-19,8.65
Chile,CHL,2020-01-26,2.83
Chile,CHL,2020-02-02,2.89
Chile,CHL,2020-02-09,8.58
Chile,CHL,2020-02-16,4.13
Chile,CHL,2020-02-23,0.98
Chile,CHL,2020-03-01,5.69
Chile,CHL,2020-03-08,5.35
Chile,CHL,2020-03-15,7.39
Chile,CHL,2020-03-22,11.18
Chile,CHL,2020-03-29,8.93
Chile,CHL,2020-04-05,10.31
Chile,CHL,2020-04-12,3
Chile,CHL,2020-04-19,9.32
Chile,CHL,2020-04-26,5.57
Chile,CHL,2020-05-03,5.24
Chile,CHL,2020-05-10,19.76
Chile,CHL,2020-05-17,19.67
Chile,CHL,2020-05-24,34.76
Chile,CHL,2020-05-31,53.71
Chile,CHL,2020-06-07,68.73
Chile,CHL,2020-06-14,64.91
Chile,CHL,2020-06-21,53.87
Chile,CHL,2020-06-28,44.18
Chile,CHL,2020-07-05,28.45
Chile,CHL,2020-07-12,25.68
Chile,CHL,2020-07-19,16.05
Chile,CHL,2020-07-26,13.85
Chile,CHL,2020-08-02,13.18
Chile,CHL,2020-08-09,10.46
Chile,CHL,2020-08-16,8.29
Chile,CHL,2020-08-23,16.78
Chile,CHL,2020-08-30,15.03
Chile,CHL,2020-09-06,8.21
Chile,CHL,2020-09-13,11.64
Chile,CHL,2020-09-20,8.46
Chile,CHL,2020-09-27,11.38
Chile,CHL,2020-10-04,13.08
Chile,CHL,2020-10-11,19.47
Chile,CHL,2020-10-18,16.44
Chile,CHL,2020-10-25,17.67
Chile,CHL,2020-11-01,16.79
Chile,CHL,2020-11-08,15.03
Chile,CHL,2020-11-15,11.75
Chile,CHL,2020-11-22,12.45
Chile,CHL,2020-11-29,16.21
Chile,CHL,2020-12-06,17.5
Chile,CHL,2020-12-13,15.71
Chile,CHL,2020-12-20,14.4
Chile,CHL,2020-12-27,26.47
Chile,CHL,2021-01-03,23.6
Chile,CHL,2021-01-10,26.71
Chile,CHL,2021-01-17,32.28
Chile,CHL,2021-01-24,42.72
Chile,CHL,2021-01-31,34.08
Chile,CHL,2021-02-07,37.62
Chile,CHL,2021-02-14,36.46
Chile,CHL,2021-02-21,36.48
Chile,CHL,2021-02-28,38.63
Chile,CHL,2021-03-07,49.34
Chile,CHL,2021-03-14,48.44
Chile,CHL,2021-03-21,42.04
Chile,CHL,2021-03-28,51.77
Chile,CHL,2021-04-04,53.84
Chile,CHL,2021-04-11,51.02
Chile,CHL,2021-04-18,48.55
Chile,CHL,2021-04-25,39.55
Chile,CHL,2021-05-02,40.44
Chile,CHL,2021-05-09,38.18
Chile,CHL,2021-05-16,41.5
Chile,CHL,2021-05-23,44.12
Chile,CHL,2021-05-30,41.56
Chile,CHL,2021-06-06,36.64
Chile,CHL,2021-06-13,35.58
Chile,CHL,2021-06-20,31.75
Chile,CHL,2021-06-27,31.77
Chile,CHL,2021-07-04,36.31
Chile,CHL,2021-07-11,30.54
Chile,CHL,2021-07-18,28.9
Chile,CHL,2021-07-25,18.28
Chile,CHL,2021-08-01,16
Chile,CHL,2021-08-08,12.63
Chile,CHL,2021-08-15,15.38
Chile,CHL,2021-08-22,16.39
Chile,CHL,2021-08-29,6.25
Chile,CHL,2021-09-05,8.54
Chile,CHL,2021-09-12,8.3
Chile,CHL,2021-09-19,10.9
Chile,CHL,2021-09-26,6.65
Chile,CHL,2021-10-03,6.01
Chile,CHL,2021-10-10,12.46
Chile,CHL,2021-10-17,17.78
Chile,CHL,2021-10-24,12.15
Chile,CHL,2021-10-31,22.83
Chile,CHL,2021-11-07,15.76
Chile,CHL,2021-11-14,23.04
Chile,CHL,2021-11-21,24.45
Chile,CHL,2021-11-28,23.83
Chile,CHL,2021-12-05,33.88
Chile,CHL,2021-12-12,28.79
Chile,CHL,2021-12-19,28.36
Chile,CHL,2021-12-26,28.41
Chile,CHL,2022-01-02,33.54
Chile,CHL,2022-01-09,28.16
Chile,CHL,2022-01-16,34.78
Chile,CHL,2022-01-23,27.66
Chile,CHL,2022-01-30,38.95
Chile,CHL,2022-02-06,51.82
Chile,CHL,2022-02-13,64.93
Chile,CHL,2022-02-20,76.52
Chile,CHL,2022-02-27,73.41
Chile,CHL,2022-03-06,73.58
Chile,CHL,2022-03-13,60.46
Chile,CHL,2022-03-20,48.67
Chile,CHL,2022-03-27,40.92
Chile,CHL,2022-04-03,33.8
Chile,CHL,2022-04-10,29.66
Chile,CHL,2022-04-17,12.94
Chile,CHL,2022-04-24,16.24
Colombia,COL,2020-01-05,5.61
Colombia,COL,2020-01-12,11.5
Colombia,COL,2020-01-19,8.6
Colombia,COL,2020-01-26,8.73
Colombia,COL,2020-02-02,8.02
Colombia,COL,2020-02-09,11.76
Colombia,COL,2020-02-16,12.3
Colombia,COL,2020-02-23,12.39
Colombia,COL,2020-03-01,7.68
Colombia,COL,2020-03-08,6.61
Colombia,COL,2020-03-15,3.65
Colombia,COL,2020-03-22,6.12
Colombia,COL,2020-03-29,1.81
Colombia,COL,2020-04-05,-0.95
Colombia,COL,2020-04-12,1.03
Colombia,COL,2020-04-19,3.28
Colombia,COL,2020-04-26,2.64
Colombia,COL,2020-05-03,-0.17
Colombia,COL,2020-05-10,3.33
Colombia,COL,2020-05-17,2.74
Colombia,COL,2020-05-24,6.26
Colombia,COL,2020-05-31,7
Colombia,COL,2020-06-07,14.96
Colombia,COL,2020-06-14,20.13
Colombia,COL,2020-06-21,28.68
Colombia,COL,2020-06-28,34.92
Colombia,COL,2020-07-05,38.73
Colombia,COL,2020-07-12,50.51
Colombia,COL,2020-07-19,67.05
Colombia,COL,2020-07-26,80.99
Colombia,COL,2020-08-02,87.88
Colombia,COL,2020-08-09,79.76
Colombia,COL,2020-08-16,76.19
Colombia,COL,2020-08-23,67.29
Colombia,COL,2020-08-30,58.32
Colombia,COL,2020-09-06,53.3
Colombia,COL,2020-09-13,50.17
Colombia,COL,2020-09-20,44.97
Colombia,COL,2020-09-27,46.85
Colombia,COL,2020-10-04,41.66
Colombia,COL,2020-10-11,44.51
Colombia,COL,2020-10-18,45.14
Colombia,COL,2020-10-25,50.73
Colombia,COL,2020-11-01,41.64
Colombia,COL,2020-11-08,45.11
Colombia,COL,2020-11-15,41.77
Colombia,COL,2020-11-22,43.32
Colombia,COL,2020-11-29,42.73
Colombia,COL,2020-12-06,37.12
Colombia,COL,2020-12-13,46.65
Colombia,COL,2020-12-20,46.82
Colombia,COL,2020-12-27,52.45
Colombia,COL,2021-01-03,66.2
Colombia,COL,2021-01-10,69.49
Colombia,COL,2021-01-17,87.96
Colombia,COL,2021-01-24,87.94
Colombia,COL,2021-01-31,75.38
Colombia,COL,2021-02-07,64.26
Colombia,COL,2021-02-14,50.04
Colombia,COL,2021-02-21,41.37
Colombia,COL,2021-02-28,33.53
Colombia,COL,2021-03-07,32.28
Colombia,COL,2021-03-14,25.05
Colombia,COL,2021-03-21,30.42
Colombia,COL,2021-03-28,40.68
Colombia,COL,2021-04-04,52.81
Colombia,COL,2021-04-11,70.79
Colombia,COL,2021-04-18,100.96
Colombia,COL,2021-04-25,108.96
Colombia,COL,2021-05-02,108.65
Colombia,COL,2021-05-09,108.13
Colombia,COL,2021-05-16,108.39
Colombia,COL,2021-05-23,103.38
Colombia,COL,2021-05-30,110.78
Colombia,COL,2021-06-06,121.06
Colombia,COL,2021-06-13,125.62
Colombia,COL,2021-06-20,135.4
Colombia,COL,2021-06-27,133.85
Colombia,COL,2021-07-04,127.44
Colombia,COL,2021-07-11,113.57
Colombia,COL,2021-07-18,96.49
Colombia,COL,2021-07-25,75.37
Colombia,COL,2021-08-01,65.79
Colombia,COL,2021-08-08,46.98
Colombia,COL,2021-08-15,33.24
Colombia,COL,2021-08-22,29.28
Colombia,COL,2021-08-29,24.58
Colombia,COL,2021-09-05,18.35
Colombia,COL,2021-09-12,17.8
Colombia,COL,2021-09-19,17.15
Colombia,COL,2021-09-26,20.84
Colombia,COL,2021-10-03,18.93
Colombia,COL,2021-10-10,20.78
Colombia,COL,2021-10-17,17.97
Colombia,COL,2021-10-24,16.87
Colombia,COL,2021-10-31,19.27
Colombia,COL,2021-11-07,18.7
Colombia,COL,2021-11-14,22.1
Colombia,COL,2021-11-21,21.66
Colombia,COL,2021-11-28,20.66
Colombia,COL,2021-12-05,24.36
Colombia,COL,2021-12-12,23.18
Colombia,COL,2021-12-19,20.54
Colombia,COL,2021-12-26,28.18
Colombia,COL,2022-01-02,25.13
Colombia,COL,2022-01-09,33.64
Colombia,COL,2022-01-16,55.28
Colombia,COL,2022-01-23,72.43
Colombia,COL,2022-01-30,86.67
Colombia,COL,2022-02-06,77.83
Colombia,COL,2022-02-13,61.28
Colombia,COL,2022-02-20,44.11
Colombia,COL,2022-02-27,29.05
Colombia,COL,2022-03-06,21.15
Colombia,COL,2022-03-13,17.24
Colombia,COL,2022-03-20,13.98
Colombia,COL,2022-03-27,14.94
Colombia,COL,2022-04-03,11.4
Costa Rica,CRI,2020-01-31,6.79
Costa Rica,CRI,2020-02-29,13.54
Costa Rica,CRI,2020-03-31,6.9
Costa Rica,CRI,2020-04-30,2.56
Costa Rica,CRI,2020-05-31,-2.34
Costa Rica,CRI,2020-06-30,-2.86
Costa Rica,CRI,2020-07-31,8.24
Costa Rica,CRI,2020-08-31,18.23
Costa Rica,CRI,2020-09-30,35.4
Costa Rica,CRI,2020-10-31,26.27
Costa Rica,CRI,2020-11-30,17.66
Costa Rica,CRI,2020-12-31,34.93
Costa Rica,CRI,2021-01-31,32.3
Costa Rica,CRI,2021-02-28,23.15
Costa Rica,CRI,2021-03-31,21.36
Costa Rica,CRI,2021-04-30,26.17
Costa Rica,CRI,2021-05-31,58.5
Costa Rica,CRI,2021-06-30,37.89
Costa Rica,CRI,2021-07-31,30.69
Costa Rica,CRI,2021-08-31,42.62
Costa Rica,CRI,2021-09-30,69.19
Costa Rica,CRI,2021-10-31,51.4
Costa Rica,CRI,2021-11-30,20.73
Costa Rica,CRI,2021-12-31,10.29
Croatia,HRV,2020-01-05,-14.47
Croatia,HRV,2020-01-12,-16.08
Croatia,HRV,2020-01-19,-18.93
Croatia,HRV,2020-01-26,-8.1
Croatia,HRV,2020-02-02,-8.45
Croatia,HRV,2020-02-09,-8.72
Croatia,HRV,2020-02-16,-4.23
Croatia,HRV,2020-02-23,-6.36
Croatia,HRV,2020-03-01,-8.61
Croatia,HRV,2020-03-08,-6.4
Croatia,HRV,2020-03-15,-0.92
Croatia,HRV,2020-03-22,2.82
Croatia,HRV,2020-03-29,8.13
Croatia,HRV,2020-04-05,-3.29
Croatia,HRV,2020-04-12,0.52
Croatia,HRV,2020-04-19,1.58
Croatia,HRV,2020-04-26,-14.35
Croatia,HRV,2020-05-03,-6.25
Croatia,HRV,2020-05-10,-7.19
Croatia,HRV,2020-05-17,-3.53
Croatia,HRV,2020-05-24,-4.36
Croatia,HRV,2020-05-31,-8.72
Croatia,HRV,2020-06-07,2.36
Croatia,HRV,2020-06-14,4.06
Croatia,HRV,2020-06-21,-3.54
Croatia,HRV,2020-06-28,1.58
Croatia,HRV,2020-07-05,1.93
Croatia,HRV,2020-07-12,-3.2
Croatia,HRV,2020-07-19,-7.04
Croatia,HRV,2020-07-26,-1.34
Croatia,HRV,2020-08-02,10.15
Croatia,HRV,2020-08-09,-0.17
Croatia,HRV,2020-08-16,-1.2
Croatia,HRV,2020-08-23,1.86
Croatia,HRV,2020-08-30,6.23
Croatia,HRV,2020-09-06,5.03
Croatia,HRV,2020-09-13,11.21
Croatia,HRV,2020-09-20,4.79
Croatia,HRV,2020-09-27,1.9
Croatia,HRV,2020-10-04,10.8
Croatia,HRV,2020-10-11,-0.39
Croatia,HRV,2020-10-18,15.88
Croatia,HRV,2020-10-25,18.7
Croatia,HRV,2020-11-01,20.07
Croatia,HRV,2020-11-08,31.92
Croatia,HRV,2020-11-15,38.74
Croatia,HRV,2020-11-22,55.72
Croatia,HRV,2020-11-29,52.24
Croatia,HRV,2020-12-06,69.34
Croatia,HRV,2020-12-13,68.39
Croatia,HRV,2020-12-20,70.29
Croatia,HRV,2020-12-27,52.07
Croatia,HRV,2021-01-03,37.96
Croatia,HRV,2021-01-10,11.11
Croatia,HRV,2021-01-17,7.91
Croatia,HRV,2021-01-24,4.29
Croatia,HRV,2021-01-31,0.81
Croatia,HRV,2021-02-07,0.75
Croatia,HRV,2021-02-14,0.07
Croatia,HRV,2021-02-21,-1.6
Croatia,HRV,2021-02-28,-1.79
Croatia,HRV,2021-03-07,-7.45
Croatia,HRV,2021-03-14,-4.27
Croatia,HRV,2021-03-21,-6.5
Croatia,HRV,2021-03-28,7.33
Croatia,HRV,2021-04-04,18.64
Croatia,HRV,2021-04-11,22.61
Croatia,HRV,2021-04-18,29.44
Croatia,HRV,2021-04-25,36.89
Croatia,HRV,2021-05-02,32.33
Croatia,HRV,2021-05-09,29.13
Croatia,HRV,2021-05-16,32.36
Croatia,HRV,2021-05-23,17.51
Croatia,HRV,2021-05-30,10.77
Croatia,HRV,2021-06-06,23.04
Croatia,HRV,2021-06-13,11.73
Croatia,HRV,2021-06-20,9.48
Croatia,HRV,2021-06-27,21.09
Croatia,HRV,2021-07-04,7.6
Croatia,HRV,2021-07-11,5.3
Croatia,HRV,2021-07-18,4.38
Croatia,HRV,2021-07-25,-4.84
Croatia,HRV,2021-08-01,8.29
Croatia,HRV,2021-08-08,-0.46
Croatia,HRV,2021-08-15,11.01
Croatia,HRV,2021-08-22,6.27
Croatia,HRV,2021-08-29,6.5
Croatia,HRV,2021-09-05,13.99
Croatia,HRV,2021-09-12,23.19
Croatia,HRV,2021-09-19,23.55
Croatia,HRV,2021-09-26,16.08
Croatia,HRV,2021-10-03,17.04
Croatia,HRV,2021-10-10,14.34
Croatia,HRV,2021-10-17,16.04
Croatia,HRV,2021-10-24,28.78
Croatia,HRV,2021-10-31,38.45
Croatia,HRV,2021-11-07,45.82
Croatia,HRV,2021-11-14,57.34
Croatia,HRV,2021-11-21,59.33
Croatia,HRV,2021-11-28,79.46
Croatia,HRV,2021-12-05,67.83
Croatia,HRV,2021-12-12,55
Croatia,HRV,2021-12-19,46.87
Croatia,HRV,2021-12-26,41.96
Croatia,HRV,2022-01-02,33.71
Croatia,HRV,2022-01-09,16.49
Croatia,HRV,2022-01-16,11.49
Croatia,HRV,2022-01-23,15.54
Croatia,HRV,2022-01-30,25.04
Croatia,HRV,2022-02-06,32.89
Croatia,HRV,2022-02-13,21.01
Croatia,HRV,2022-02-20,22.02
Croatia,HRV,2022-02-27,5.11
Cuba,CUB,2020-01-31,6.45
Cuba,CUB,2020-02-29,7.81
Cuba,CUB,2020-03-31,16.16
Cuba,CUB,2020-04-30,14.48
Cuba,CUB,2020-05-31,2.1
Cuba,CUB,2020-06-30,2.07
Cuba,CUB,2020-07-31,0.57
Cuba,CUB,2020-08-31,6.08
Cuba,CUB,2020-09-30,0.43
Cuba,CUB,2020-10-31,5.11
Cuba,CUB,2020-11-30,9.63
Cuba,CUB,2020-12-31,22.9
Cyprus,CYP,2020-01-05,37.61
Cyprus,CYP,2020-01-12,7.84
Cyprus,CYP,2020-01-19,15.89
Cyprus,CYP,2020-01-26,6.31
Cyprus,CYP,2020-02-02,11.72
Cyprus,CYP,2020-02-09,-6.73
Cyprus,CYP,2020-02-16,-18.84
Cyprus,CYP,2020-02-23,9.66
Cyprus,CYP,2020-03-01,3.83
Cyprus,CYP,2020-03-08,-5.6
Cyprus,CYP,2020-03-15,4.54
Cyprus,CYP,2020-03-22,11.56
Cyprus,CYP,2020-03-29,22.12
Cyprus,CYP,2020-04-05,11.02
Cyprus,CYP,2020-04-12,-4.09
Cyprus,CYP,2020-04-19,5.08
Cyprus,CYP,2020-04-26,-4.07
Cyprus,CYP,2020-05-03,1.56
Cyprus,CYP,2020-05-10,4.85
Cyprus,CYP,2020-05-17,40.5
Cyprus,CYP,2020-05-24,68.53
Cyprus,CYP,2020-05-31,2.36
Cyprus,CYP,2020-06-07,28.45
Cyprus,CYP,2020-06-14,-1.77
Cyprus,CYP,2020-06-21,-5.96
Cyprus,CYP,2020-06-28,3.55
Cyprus,CYP,2020-07-05,11.22
Cyprus,CYP,2020-07-12,-4.39
Cyprus,CYP,2020-07-19,6.28
Cyprus,CYP,2020-07-26,14.69
Cyprus,CYP,2020-08-02,9.92
Cyprus,CYP,2020-08-09,-17.76
Cyprus,CYP,2020-08-16,8.7
Cyprus,CYP,2020-08-23,7.36
Cyprus,CYP,2020-08-30,1.68
Cyprus,CYP,2020-09-06,-5.15
Cyprus,CYP,2020-09-13,16.92
Cyprus,CYP,2020-09-20,4.17
Cyprus,CYP,2020-09-27,2.25
Cyprus,CYP,2020-10-04,12.47
Cyprus,CYP,2020-10-11,6.21
Cyprus,CYP,2020-10-18,8.87
Cyprus,CYP,2020-10-25,12.94
Cyprus,CYP,2020-11-01,1.5
Cyprus,CYP,2020-11-08,10.78
Cyprus,CYP,2020-11-15,8.01
Cyprus,CYP,2020-11-22,0.39
Cyprus,CYP,2020-11-29,9.59
Cyprus,CYP,2020-12-06,12.07
Cyprus,CYP,2020-12-13,24.78
Cyprus,CYP,2020-12-20,5.5
Cyprus,CYP,2020-12-27,1.96
Cyprus,CYP,2021-01-03,2.77
Cyprus,CYP,2021-01-10,26.15
Cyprus,CYP,2021-01-17,-12.46
Cyprus,CYP,2021-01-24,2.04
Cyprus,CYP,2021-01-31,9.05
Cyprus,CYP,2021-02-07,3.54
Cyprus,CYP,2021-02-14,-23.86
Cyprus,CYP,2021-02-21,-0.72
Cyprus,CYP,2021-02-28,-4.14
Cyprus,CYP,2021-03-07,-9.43
Cyprus,CYP,2021-03-14,-3.2
Cyprus,CYP,2021-03-21,9.4
Cyprus,CYP,2021-03-28,3.42
Cyprus,CYP,2021-04-04,21.24
Cyprus,CYP,2021-04-11,25.21
Cyprus,CYP,2021-04-18,43.87
Cyprus,CYP,2021-04-25,27.85
Cyprus,CYP,2021-05-02,20.54
Cyprus,CYP,2021-05-09,31.08
Cyprus,CYP,2021-05-16,8.74
Cyprus,CYP,2021-05-23,-4.96
Cyprus,CYP,2021-05-30,9.87
Cyprus,CYP,2021-06-06,12.2
Cyprus,CYP,2021-06-13,17.83
Cyprus,CYP,2021-06-20,14.79
Cyprus,CYP,2021-06-27,1.49
Cyprus,CYP,2021-07-04,32.15
Cyprus,CYP,2021-07-11,28.26
Cyprus,CYP,2021-07-18,19.3
Cyprus,CYP,2021-07-25,43.72
Cyprus,CYP,2021-08-01,51.91
Cyprus,CYP,2021-08-08,65.37
Cyprus,CYP,2021-08-15,52.34
Cyprus,CYP,2021-08-22,41.3
Cyprus,CYP,2021-08-29,48.11
Cyprus,CYP,2021-09-05,27.8
Cyprus,CYP,2021-09-12,32.99
Cyprus,CYP,2021-09-19,23.57
Cyprus,CYP,2021-09-26,21.88
Cyprus,CYP,2021-10-03,26.79
Cyprus,CYP,2021-10-10,13.5
Cyprus,CYP,2021-10-17,27.25
Cyprus,CYP,2021-10-24,23.99
Cyprus,CYP,2021-10-31,16.02
Cyprus,CYP,2021-11-07,-8.83
Cyprus,CYP,2021-11-14,31.74
Cyprus,CYP,2021-11-21,36.76
Cyprus,CYP,2021-11-28,28.38
Cyprus,CYP,2021-12-05,20.72
Cyprus,CYP,2021-12-12,10.34
Cyprus,CYP,2021-12-19,36.2
Cyprus,CYP,2021-12-26,7.8
Cyprus,CYP,2022-01-02,37.03
Cyprus,CYP,2022-01-09,36.09
Cyprus,CYP,2022-01-16,17.65
Cyprus,CYP,2022-01-23,42.13
Cyprus,CYP,2022-01-30,17.28
Cyprus,CYP,2022-02-06,30.11
Cyprus,CYP,2022-02-13,10.41
Cyprus,CYP,2022-02-20,18.84
Cyprus,CYP,2022-02-27,24.23
Cyprus,CYP,2022-03-06,-2.06
Cyprus,CYP,2022-03-13,3.2
Czechia,CZE,2020-01-05,-2.55
Czechia,CZE,2020-01-12,-0.75
Czechia,CZE,2020-01-19,-6.07
Czechia,CZE,2020-01-26,-2.06
Czechia,CZE,2020-02-02,-1.73
Czechia,CZE,2020-02-09,-4.52
Czechia,CZE,2020-02-16,-4.32
Czechia,CZE,2020-02-23,-6.04
Czechia,CZE,2020-03-01,-4.29
Czechia,CZE,2020-03-08,-4.85
Czechia,CZE,2020-03-15,-1.54
Czechia,CZE,2020-03-22,2.61
Czechia,CZE,2020-03-29,4.46
Czechia,CZE,2020-04-05,7.32
Czechia,CZE,2020-04-12,6.03
Czechia,CZE,2020-04-19,2.86
Czechia,CZE,2020-04-26,-3.52
Czechia,CZE,2020-05-03,4.02
Czechia,CZE,2020-05-10,-1.18
Czechia,CZE,2020-05-17,2.24
Czechia,CZE,2020-05-24,-3.4
Czechia,CZE,2020-05-31,-4.88
Czechia,CZE,2020-06-07,9.13
Czechia,CZE,2020-06-14,1.31
Czechia,CZE,2020-06-21,3.8
Czechia,CZE,2020-06-28,6.16
Czechia,CZE,2020-07-05,6.47
Czechia,CZE,2020-07-12,0.55
Czechia,CZE,2020-07-19,-0.24
Czechia,CZE,2020-07-26,2.91
Czechia,CZE,2020-08-02,9.39
Czechia,CZE,2020-08-09,7.24
Czechia,CZE,2020-08-16,6.37
Czechia,CZE,2020-08-23,7.24
Czechia,CZE,2020-08-30,3.92
Czechia,CZE,2020-09-06,4.09
Czechia,CZE,2020-09-13,6.57
Czechia,CZE,2020-09-20,11.68
Czechia,CZE,2020-09-27,18.52
Czechia,CZE,2020-10-04,13.28
Czechia,CZE,2020-10-11,23.68
Czechia,CZE,2020-10-18,42.13
Czechia,CZE,2020-10-25,75.39
Czechia,CZE,2020-11-01,105.54
Czechia,CZE,2020-11-08,108.07
Czechia,CZE,2020-11-15,84.55
Czechia,CZE,2020-11-22,63.92
Czechia,CZE,2020-11-29,51.64
Czechia,CZE,2020-12-06,46.32
Czechia,CZE,2020-12-13,43.69
Czechia,CZE,2020-12-20,45.85
